,id,date,user,text,retweet,retweet_count,location,source,followers_count,friends_count,favourite_count,post_by
4049,1.42389675653055E+018,Sat Aug 07 06:40:16 +0000 2021,vignesh591988,"RT @Tamil_AIADMK_45: Ready to tweets.... 🔥

#மங்களஇசை_கேட்டநாள் https://t.co/sScIVLqRSd",True,178,"madurai,Tamil nadu,India",Android,211,321,10470,Tamil_AIADMK_45
4050,1.42389675630403E+018,Sat Aug 07 06:40:16 +0000 2021,BAVANIBALA1,RT @tamiltheyam: Trend👉🏽 #மங்களஇசை_கேட்டநாள்,True,22,,Android,99,347,6776,tamiltheyam
4051,1.423896743675E+018,Sat Aug 07 06:40:13 +0000 2021,BAVANIBALA1,"RT @Ilamaaran2015: #மங்களஇசை_கேட்டநாள்
Lets celebrate bugga",True,18,,Android,99,347,6776,Ilamaaran2015
4052,1.42389673794978E+018,Sat Aug 07 06:40:11 +0000 2021,Maharaj14188545,"RT @ntknikaran: Trending 😌❤️
#மங்களஇசை_கேட்டநாள் https://t.co/ktVhneWRCM",True,183,,Android,2469,1192,27020,ntknikaran
4053,1.42389673407425E+018,Sat Aug 07 06:40:10 +0000 2021,BAVANIBALA1,RT @tamiltheyam: Start the celebration #மங்களஇசை_கேட்டநாள்,True,14,,Android,99,347,6776,tamiltheyam
4054,1.4238967311887E+018,Sat Aug 07 06:40:10 +0000 2021,Rajsekar_twitz,"RT @ntknikaran: Vaiko explaining how Karunanidhi and Sonia were united in destroying the life of Tamils

#மங்களஇசை_கேட்டநாள் https://t.co/n…",True,315,"Tamil Nadu, India",Android,1248,597,1546,ntknikaran
4055,1.42389672912077E+018,Sat Aug 07 06:40:09 +0000 2021,coolsandira,"RT @ABIRAMI29802637: Let's celebrate
#மங்களஇசை_கேட்டநாள் https://t.co/LvScLjvXV2",True,199,India,Android,2910,194,186033,ABIRAMI29802637
4056,1.42389672433923E+018,Sat Aug 07 06:40:08 +0000 2021,BAVANIBALA1,RT @VickyParkav: @sunnewstamil #மங்களஇசை_கேட்டநாள்  trend this,True,35,,Android,99,347,6776,VickyParkav
4057,1.42389670756205E+018,Sat Aug 07 06:40:04 +0000 2021,BAVANIBALA1,RT @naanmathan: Common DP for #மங்களஇசை_கேட்டநாள் https://t.co/D3rujrsw8T,True,222,,Android,99,347,6776,naanmathan
4058,1.42389669431221E+018,Sat Aug 07 06:40:01 +0000 2021,BAVANIBALA1,RT @Karthik61426540: Yesuuuuuu #மங்களஇசை_கேட்டநாள்,True,17,,Android,99,347,6776,Karthik61426540
4059,1.42389668263946E+018,Sat Aug 07 06:39:58 +0000 2021,BAVANIBALA1,"RT @Robertseelan6: #மங்களஇசை_கேட்டநாள்
Ithai vida kevalama oru tamilan naala iranga mudiyadhu ...Feeling abit shamed to see this kind of Ta…",True,16,,Android,99,347,6776,Robertseelan6
4060,1.42389667102127E+018,Sat Aug 07 06:39:55 +0000 2021,BAVANIBALA1,"RT @Mithuntwits: Why this is trending??? 🙊
#மங்களஇசை_கேட்டநாள்",True,26,,Android,99,347,6776,Mithuntwits
4061,1.42389666160087E+018,Sat Aug 07 06:39:53 +0000 2021,BAVANIBALA1,RT @ASaravananPMK: Ofcourse #மங்களஇசை_கேட்டநாள்,True,52,,Android,99,347,6776,ASaravananPMK
4062,1.42389664872428E+018,Sat Aug 07 06:39:50 +0000 2021,BAVANIBALA1,RT @PaattaliMagan: #மங்களஇசை_கேட்டநாள் trending ⚠️⚠️⚠️,True,42,,Android,99,347,6776,PaattaliMagan
4063,1.42389663547035E+018,Sat Aug 07 06:39:47 +0000 2021,BAVANIBALA1,"RT @VinothAIADMK: #மங்களஇசை_கேட்டநாள்
🔥Trending... https://t.co/eQdcn86MzV#மங்களஇசை_கேட்டநாள்",True,20,,Android,99,347,6776,VinothAIADMK
4064,1.42389661998915E+018,Sat Aug 07 06:39:43 +0000 2021,BAVANIBALA1,"RT @_vacee: Its the day to celebrate high....a blot on humanity karunanidhi gone away 
#மங்களஇசை_கேட்டநாள்",True,34,,Android,99,347,6776,_vacee
4065,1.42389660824925E+018,Sat Aug 07 06:39:40 +0000 2021,bavanan1951,"RT @Dee__cruzz: #மங்களஇசை_கேட்டநாள் 

Trending.... 💥💥😆 https://t.co/MzzmvoKRoG",True,110,"Salem, Tamilnadu. ",Android,767,5000,120558,Dee__cruzz
4066,1.42389660623186E+018,Sat Aug 07 06:39:40 +0000 2021,BAVANIBALA1,"RT @Thennavan_Pandi: #மங்களஇசை_கேட்டநாள்

 Lets celebrate the mode ✨✨✨

 https://t.co/a22P7Dnl3u",True,26,,Android,99,347,6776,Thennavan_Pandi
4067,1.42389659264228E+018,Sat Aug 07 06:39:37 +0000 2021,BAVANIBALA1,RT @anandhirajans: @ntknikaran Now 6k + #மங்களஇசை_கேட்டநாள்,True,52,,Android,99,347,6776,anandhirajans
4068,1.42389658159032E+018,Sat Aug 07 06:39:34 +0000 2021,bavanan1951,RT @pilot_of_rocket: #மங்களஇசை_கேட்டநாள்  trending ..!😂 https://t.co/2URdrqqI28,True,148,"Salem, Tamilnadu. ",Android,767,5000,120558,pilot_of_rocket
4069,1.42389657670393E+018,Sat Aug 07 06:39:33 +0000 2021,BAVANIBALA1,"RT @Thennavan_Pandi: #மங்களஇசை_கேட்டநாள்
🔥Trending... https://t.co/4A9mzViKUt",True,35,,Android,99,347,6776,Thennavan_Pandi
4070,1.42389655509489E+018,Sat Aug 07 06:39:28 +0000 2021,BAVANIBALA1,"RT @Tamil_AIADMK_45: Ready to tweets.... 🔥

#மங்களஇசை_கேட்டநாள் https://t.co/sScIVLqRSd",True,178,,Android,99,347,6776,Tamil_AIADMK_45
4071,1.42389654347249E+018,Sat Aug 07 06:39:25 +0000 2021,bavanan1951,RT @naanmathan: Common DP for #மங்களஇசை_கேட்டநாள் https://t.co/D3rujrsw8T,True,222,"Salem, Tamilnadu. ",Android,767,5000,120558,naanmathan
4072,1.42389653969339E+018,Sat Aug 07 06:39:24 +0000 2021,BAVANIBALA1,"RT @MrYashwanth8: RT MAX 😁🔁
#மங்களஇசை_கேட்டநாள்",True,112,,Android,99,347,6776,MrYashwanth8
4073,1.42389653856515E+018,Sat Aug 07 06:39:24 +0000 2021,Steve251714,"RT @selvinnellai87: Trending India ✔️🔁

 #மங்களஇசை_கேட்டநாள்",True,229,,Android,60,153,8161,selvinnellai87
4074,1.42389652880081E+018,Sat Aug 07 06:39:21 +0000 2021,BAVANIBALA1,"RT @Muthuparvesh: #மங்களஇசை_கேட்டநாள்
South's Father Of         
     Corruption            
🤔😜
#FatherofCorruption https://t.co/6TxHtNd0Nf",True,65,,Android,99,347,6776,Muthuparvesh
4075,1.42389651363001E+018,Sat Aug 07 06:39:18 +0000 2021,BAVANIBALA1,"RT @selvinnellai87: Let's celebrate The Day 😎

#மங்களஇசை_கேட்டநாள் https://t.co/dLI4PYpYKO",True,208,,Android,99,347,6776,selvinnellai87
4076,1.42389650558114E+018,Sat Aug 07 06:39:16 +0000 2021,bavanan1951,"RT @ABIRAMI29802637: Let's celebrate
#மங்களஇசை_கேட்டநாள் https://t.co/LvScLjvXV2",True,199,"Salem, Tamilnadu. ",Android,767,5000,120558,ABIRAMI29802637
4077,1.42389649885345E+018,Sat Aug 07 06:39:14 +0000 2021,BAVANIBALA1,"RT @selvinnellai87: Let’s Start 

 #மங்களஇசை_கேட்டநாள் https://t.co/TEoT8AbCFk",True,166,,Android,99,347,6776,selvinnellai87
4078,1.42389648459278E+018,Sat Aug 07 06:39:11 +0000 2021,BAVANIBALA1,"RT @arun_842: #மங்களஇசை_கேட்டநாள் 
Everyone Celebrate https://t.co/N5DxMM3JZj",True,49,,Android,99,347,6776,arun_842
4079,1.42389646865869E+018,Sat Aug 07 06:39:07 +0000 2021,BAVANIBALA1,"RT @VedicSriram: This tag is trending like 🔥

#மங்களஇசை_கேட்டநாள்",True,64,,Android,99,347,6776,VedicSriram
4080,1.42389645426375E+018,Sat Aug 07 06:39:04 +0000 2021,BAVANIBALA1,"RT @cringOquine: Remembering the backstabbing of Karunanidhi

#மங்களஇசை_கேட்டநாள்",True,171,,Android,99,347,6776,cringOquine
4081,1.42389644811497E+018,Sat Aug 07 06:39:02 +0000 2021,NtkStock,"RT @itzz_iniyaa: #மங்களஇசை_கேட்டநாள்

 Lets celebrate the mode ✨✨✨

 https://t.co/xhjOVlEdwq",True,205,,Android,33,79,894,itzz_iniyaa
4082,1.42389644487279E+018,Sat Aug 07 06:39:01 +0000 2021,BAVANIBALA1,"RT @ntknikaran: Trending 😌❤️
#மங்களஇசை_கேட்டநாள் https://t.co/ktVhneWRCM",True,183,,Android,99,347,6776,ntknikaran
4083,1.42389643115323E+018,Sat Aug 07 06:38:58 +0000 2021,BAVANIBALA1,"RT @PratheeshKongu: #மங்களஇசை_கேட்டநாள்
After seeing this trend👆🏻 https://t.co/13qtgenJzx",True,81,,Android,99,347,6776,PratheeshKongu
4084,1.42389641699743E+018,Sat Aug 07 06:38:55 +0000 2021,BAVANIBALA1,"RT @Madhavan996: @voiceofkarur Pass it on 🔁

#மங்களஇசை_கேட்டநாள்",True,90,,Android,99,347,6776,Madhavan996
4085,1.42389640544212E+018,Sat Aug 07 06:38:52 +0000 2021,BAVANIBALA1,"RT @Tamizhan_Neel: Upees today.. 🤣🤣

#மங்களஇசை_கேட்டநாள் https://t.co/KNAVSgsASF",True,146,,Android,99,347,6776,Tamizhan_Neel
4086,1.42389639055648E+018,Sat Aug 07 06:38:48 +0000 2021,BAVANIBALA1,"RT @Muh_mai_le_lo: #மங்களஇசை_கேட்டநாள்
Last time when I met him he received me like a family member Smiling face with heart-shaped eyes ohh…",True,36,,Android,99,347,6776,Muh_mai_le_lo
4087,1.42389637437492E+018,Sat Aug 07 06:38:45 +0000 2021,BAVANIBALA1,RT @PriyaTh15329051: God is in Form #RememberingKalaignar #JaagoJaagoBakre Nehru #மங்களஇசை_கேட்டநாள் Indira Gandhi #BJP #Metooindia  #Thail…,True,49,,Android,99,347,6776,PriyaTh15329051
4088,1.42389636299989E+018,Sat Aug 07 06:38:42 +0000 2021,Vssuresh34,RT @sceptrebt: What is sanadhana dharma - Celebrating death of a person with #மங்களஇசை_கேட்டநாள் is sanadhana dharma. This is what religion…,True,4,தமிழர் நாடு,Android,277,376,2938,sceptrebt
4089,1.42389635780316E+018,Sat Aug 07 06:38:41 +0000 2021,BAVANIBALA1,"RT @TamizhanThiruma: Happy death day bro🙂 

#மங்களஇசை_கேட்டநாள் https://t.co/1LelQN9Zap",True,240,,Android,99,347,6776,TamizhanThiruma
4090,1.42389632739453E+018,Sat Aug 07 06:38:33 +0000 2021,BAVANIBALA1,RT @YnavSukirthan: 5000 Tweets  💥#மங்களஇசை_கேட்டநாள் https://t.co/WQ9KtEOnUA,True,130,,Android,99,347,6776,YnavSukirthan
4091,1.42389631440889E+018,Sat Aug 07 06:38:30 +0000 2021,BAVANIBALA1,RT @Thennavan_Pandi: Common DP for #மங்களஇசை_கேட்டநாள் https://t.co/KBDmP50gQ3,True,55,,Android,99,347,6776,Thennavan_Pandi
4092,1.42389629971209E+018,Sat Aug 07 06:38:27 +0000 2021,BAVANIBALA1,"RT @vivekbabu21: Tamils today
#மங்களஇசை_கேட்டநாள் https://t.co/B9bCRmMT0W",True,369,,Android,99,347,6776,vivekbabu21
4093,1.42389627153056E+018,Sat Aug 07 06:38:20 +0000 2021,BAVANIBALA1,"RT @Dee__cruzz: #மங்களஇசை_கேட்டநாள் 

Trending.... 💥💥😆 https://t.co/MzzmvoKRoG",True,110,,Android,99,347,6776,Dee__cruzz
4094,1.42389627018E+018,Sat Aug 07 06:38:20 +0000 2021,Vssuresh34,"RT @ME_TVR: #மங்களஇசை_கேட்டநாள்

 Lets celebrate the mode ✨✨✨ https://t.co/rRgxOrp2WN",True,3,தமிழர் நாடு,Android,277,376,2938,ME_TVR
4095,1.42389625885122E+018,Sat Aug 07 06:38:17 +0000 2021,BAVANIBALA1,"RT @selvinnellai87: Trending India ✔️🔁

 #மங்களஇசை_கேட்டநாள்",True,229,,Android,99,347,6776,selvinnellai87
4096,1.42389625634719E+018,Sat Aug 07 06:38:16 +0000 2021,Vanagamudi2,"RT @TamizhanThiruma: Happy death day bro🙂 

#மங்களஇசை_கேட்டநாள் https://t.co/1LelQN9Zap",True,240,தமிழ்நாடு,Android,2115,1559,48023,TamizhanThiruma
4097,1.42389624657021E+018,Sat Aug 07 06:38:14 +0000 2021,BAVANIBALA1,"RT @varsharmd65: Welcome on board 😎

#மங்களஇசை_கேட்டநாள் 🎇 https://t.co/8bJES85Rog",True,131,,Android,99,347,6776,varsharmd65
4098,1.42389622505351E+018,Sat Aug 07 06:38:09 +0000 2021,BAVANIBALA1,RT @pilot_of_rocket: #மங்களஇசை_கேட்டநாள்  trending ..!😂 https://t.co/2URdrqqI28,True,148,,Android,99,347,6776,pilot_of_rocket
4099,1.42389620859079E+018,Sat Aug 07 06:38:05 +0000 2021,Vssuresh34,"RT @IkrahRamzan: “Be who you are and say what you feel, because those who mind don’t matter and those who matter don’t mind.”

#TheSuicideS…",True,7,தமிழர் நாடு,Android,277,376,2938,IkrahRamzan
4100,1.42389620081043E+018,Sat Aug 07 06:38:03 +0000 2021,BAVANIBALA1,"RT @ABIRAMI29802637: Let's celebrate
#மங்களஇசை_கேட்டநாள் https://t.co/LvScLjvXV2",True,199,,Android,99,347,6776,ABIRAMI29802637
4101,1.42389610362838E+018,Sat Aug 07 06:37:40 +0000 2021,Vssuresh34,"RT @ME_TVR: #மங்களஇசை_கேட்டநாள்

 Lets celebrate the mode ✨✨✨ https://t.co/1I7Qtntuf1",True,8,தமிழர் நாடு,Android,277,376,2938,ME_TVR
4102,1.42389608349575E+018,Sat Aug 07 06:37:35 +0000 2021,someacheer,"RT @VedicSriram: The Man Who Supported the Tamil Genocide with Congress is Karunanidhi. 

#மங்களஇசை_கேட்டநாள்",True,29,"Erode, India",Android,114,322,31842,VedicSriram
4103,1.42389606504074E+018,Sat Aug 07 06:37:31 +0000 2021,Vssuresh34,"RT @Rajkumar_scb: #மங்களஇசை_கேட்டநாள்
Let's celebrate
#மங்களஇசை_கேட்டநாள் https://t.co/MIAlzA6WYG",True,49,தமிழர் நாடு,Android,277,376,2938,Rajkumar_scb
4104,1.42389605570846E+018,Sat Aug 07 06:37:29 +0000 2021,dream4monk,"RT @ME_TVR: #மங்களஇசை_கேட்டநாள்

 Lets celebrate the mode ✨✨✨ https://t.co/sGX4hIBn6w",True,9,"Pallipattu, India",Android,1,0,0,ME_TVR
4105,1.4238960407516E+018,Sat Aug 07 06:37:25 +0000 2021,Vssuresh34,RT @KSSarvesvaraan: Anyone pls say y this is trending? #மங்களஇசை_கேட்டநாள்,True,10,தமிழர் நாடு,Android,277,376,2938,KSSarvesvaraan
4106,1.42389602958209E+018,Sat Aug 07 06:37:22 +0000 2021,KSKATHI1,"RT @TamizhanThiruma: Happy death day bro🙂 

#மங்களஇசை_கேட்டநாள் https://t.co/1LelQN9Zap",True,240,,Android,28,82,9151,TamizhanThiruma
4107,1.42389600980181E+018,Sat Aug 07 06:37:18 +0000 2021,Vssuresh34,"RT @ME_TVR: Bliss tune, this vid 💯, Hell' gate open fr the kattumaram

Looter is always looter 🤣🤣🤣 

#FatherOfCorruption
#மங்களஇசை_கேட்டநா…",True,54,தமிழர் நாடு,Android,277,376,2938,ME_TVR
4108,1.42389598927071E+018,Sat Aug 07 06:37:13 +0000 2021,KSKATHI1,"RT @Tamizhan_Neel: Upees today.. 🤣🤣

#மங்களஇசை_கேட்டநாள் https://t.co/KNAVSgsASF",True,146,,Android,28,82,9151,Tamizhan_Neel
4109,1.42389598816342E+018,Sat Aug 07 06:37:12 +0000 2021,Vssuresh34,"RT @SKumarPTM: 👌👍😅 Best ever for…
#மங்களஇசை_கேட்டநாள்",True,20,தமிழர் நாடு,Android,277,376,2938,SKumarPTM
4110,1.42389593822596E+018,Sat Aug 07 06:37:01 +0000 2021,Kumares51742634,"RT @varsharmd65: Welcome on board 😎

#மங்களஇசை_கேட்டநாள் 🎇 https://t.co/8bJES85Rog",True,131,"Erode, India",Android,6,31,5389,varsharmd65
4111,1.4238959306133E+018,Sat Aug 07 06:36:59 +0000 2021,dream4monk,"RT @KsBalaj10622284: #மங்களஇசை_கேட்டநாள்

 Lets celebrate the mode ✨✨✨ https://t.co/A9H0A6mcfP",True,16,"Pallipattu, India",Android,1,0,0,KsBalaj10622284
4112,1.42389592318944E+018,Sat Aug 07 06:36:57 +0000 2021,Ramana76692634,RT @pilot_of_rocket: #மங்களஇசை_கேட்டநாள்  trending ..!😂 https://t.co/2URdrqqI28,True,148,"Tiruchirapalli, chola Nadu....",Android,30,299,36,pilot_of_rocket
4113,1.42389590984737E+018,Sat Aug 07 06:36:54 +0000 2021,Ramana76692634,"RT @TamizhanThiruma: Happy death day bro🙂 

#மங்களஇசை_கேட்டநாள் https://t.co/1LelQN9Zap",True,240,"Tiruchirapalli, chola Nadu....",Android,30,299,36,TamizhanThiruma
4114,1.42389590525879E+018,Sat Aug 07 06:36:53 +0000 2021,AnandaBala6,"RT @ABIRAMI29802637: Let's celebrate
#மங்களஇசை_கேட்டநாள் https://t.co/LvScLjvXV2",True,199,,Android,171,528,37976,ABIRAMI29802637
4115,1.4238958907089E+018,Sat Aug 07 06:36:49 +0000 2021,Thennavan_Pandi,"RT @vivekbabu21: Tamils today
#மங்களஇசை_கேட்டநாள் https://t.co/B9bCRmMT0W",True,369,"Madurai, Tamil Nadu ",Web App,29,149,151,vivekbabu21
4116,1.42389585703262E+018,Sat Aug 07 06:36:41 +0000 2021,EA9In5tDSe5tboj,"RT @KsBalaj10622284: #மங்களஇசை_கேட்டநாள்

 Lets celebrate the mode ✨✨✨ https://t.co/uuIzs2Dztn",True,27,,Android,9,15,863,KsBalaj10622284
4117,1.42389585312357E+018,Sat Aug 07 06:36:40 +0000 2021,AnandaBala6,RT @naanmathan: Common DP for #மங்களஇசை_கேட்டநாள் https://t.co/D3rujrsw8T,True,222,,Android,171,528,37976,naanmathan
4118,1.42389583661055E+018,Sat Aug 07 06:36:36 +0000 2021,Ramana76692634,"RT @ABIRAMI29802637: Let's celebrate
#மங்களஇசை_கேட்டநாள் https://t.co/LvScLjvXV2",True,199,"Tiruchirapalli, chola Nadu....",Android,30,299,36,ABIRAMI29802637
4119,1.42389572883377E+018,Sat Aug 07 06:36:11 +0000 2021,Kumares51742634,"RT @Tamil_AIADMK_45: Ready to tweets.... 🔥

#மங்களஇசை_கேட்டநாள் https://t.co/sScIVLqRSd",True,178,"Erode, India",Android,6,31,5389,Tamil_AIADMK_45
4120,1.42389568481035E+018,Sat Aug 07 06:36:00 +0000 2021,dream4monk,"RT @ME_TVR: #மங்களஇசை_கேட்டநாள்

 Lets celebrate the mode ✨✨✨ https://t.co/4ZdFpmdiAj",True,36,"Pallipattu, India",Android,1,0,0,ME_TVR
4121,1.42389567405617E+018,Sat Aug 07 06:35:58 +0000 2021,acmohan13,"RT @ABIRAMI29802637: Let's celebrate
#மங்களஇசை_கேட்டநாள் https://t.co/LvScLjvXV2",True,199,Singapore,Web App,40,708,3663,ABIRAMI29802637
4122,1.42389563025084E+018,Sat Aug 07 06:35:47 +0000 2021,Tamizhan_Neel,"RT @vivekbabu21: Tamils today
#மங்களஇசை_கேட்டநாள் https://t.co/B9bCRmMT0W",True,369,தமிழ்நாடு ,Android,4789,963,75928,vivekbabu21
4123,1.42389558060702E+018,Sat Aug 07 06:35:35 +0000 2021,VettiyannInc,"@Da_galti_3 That’s all banned today alone, since today 

#மங்களஇசை_கேட்டநாள்

#மங்களஇசை_கேட்டநாள்… https://t.co/5k6YwP4Bpz",False,1,"Teaneck, NJ", iPhone,465,2133,2529,Da_galti_3
4124,1.4238955491707E+018,Sat Aug 07 06:35:28 +0000 2021,dream4monk,"RT @KsBalaj10622284: #மங்களஇசை_கேட்டநாள்

 Lets celebrate the mode ✨✨✨ https://t.co/PI6gtBHCqE",True,23,"Pallipattu, India",Android,1,0,0,KsBalaj10622284
4125,1.42389541430291E+018,Sat Aug 07 06:34:56 +0000 2021,EA9In5tDSe5tboj,"RT @selvinnellai87: Trending India ✔️🔁

 #மங்களஇசை_கேட்டநாள்",True,229,,Android,9,15,863,selvinnellai87
4126,1.4238953562957E+018,Sat Aug 07 06:34:42 +0000 2021,EA9In5tDSe5tboj,"RT @TamizhanThiruma: Happy death day bro🙂 

#மங்களஇசை_கேட்டநாள் https://t.co/1LelQN9Zap",True,240,,Android,9,15,863,TamizhanThiruma
4127,1.42389534143962E+018,Sat Aug 07 06:34:38 +0000 2021,Thennavan_Pandi,"RT @ntknikaran: Vaiko explaining how Karunanidhi and Sonia were united in destroying the life of Tamils

#மங்களஇசை_கேட்டநாள் https://t.co/n…",True,315,"Madurai, Tamil Nadu ",Web App,29,149,151,ntknikaran
4128,1.42389525165216E+018,Sat Aug 07 06:34:17 +0000 2021,SubarajRaju,"RT @SKumarPTM: 👌👍😅 Best ever for…
#மங்களஇசை_கேட்டநாள்",True,20,,Android,210,254,20145,SKumarPTM
4129,1.42389524608616E+018,Sat Aug 07 06:34:16 +0000 2021,dream4monk,"RT @KsBalaj10622284: #மங்களஇசை_கேட்டநாள்

 Lets celebrate the mode ✨✨✨ https://t.co/nHRMklVWQY",True,4,"Pallipattu, India",Android,1,0,0,KsBalaj10622284
4130,1.42389511468282E+018,Sat Aug 07 06:33:44 +0000 2021,dream4monk,"RT @Thennavan_Pandi: #மங்களஇசை_கேட்டநாள்

 Lets celebrate the mode ✨✨✨

 https://t.co/a22P7Dnl3u",True,26,"Pallipattu, India",Android,1,0,0,Thennavan_Pandi
4131,1.42389511259399E+018,Sat Aug 07 06:33:44 +0000 2021,thenavattumemes,"RT @ntknikaran: Vaiko explaining how Karunanidhi and Sonia were united in destroying the life of Tamils

#மங்களஇசை_கேட்டநாள் https://t.co/n…",True,315,,Android,980,192,22088,ntknikaran
4132,1.42389506990444E+018,Sat Aug 07 06:33:34 +0000 2021,dream4monk,"RT @KsBalaj10622284: #மங்களஇசை_கேட்டநாள்

 Lets celebrate the mode ✨✨✨ https://t.co/uuIzs2Dztn",True,27,"Pallipattu, India",Android,1,0,0,KsBalaj10622284
4133,1.42389504241078E+018,Sat Aug 07 06:33:27 +0000 2021,dream4monk,"RT @PratheeshKongu: #மங்களஇசை_கேட்டநாள்
After seeing this trend👆🏻 https://t.co/13qtgenJzx",True,81,"Pallipattu, India",Android,1,0,0,PratheeshKongu
4134,1.42389502321337E+018,Sat Aug 07 06:33:22 +0000 2021,dream4monk,RT @Thennavan_Pandi: Common DP for #மங்களஇசை_கேட்டநாள் https://t.co/KBDmP50gQ3,True,55,"Pallipattu, India",Android,1,0,0,Thennavan_Pandi
4135,1.42389500089133E+018,Sat Aug 07 06:33:17 +0000 2021,dream4monk,RT @pilot_of_rocket: #மங்களஇசை_கேட்டநாள்  trending ..!😂 https://t.co/2URdrqqI28,True,148,"Pallipattu, India",Android,1,0,0,pilot_of_rocket
4136,1.42389493959161E+018,Sat Aug 07 06:33:02 +0000 2021,dream4monk,"RT @Tamil_AIADMK_45: Ready to tweets.... 🔥

#மங்களஇசை_கேட்டநாள் https://t.co/sScIVLqRSd",True,178,"Pallipattu, India",Android,1,0,0,Tamil_AIADMK_45
4137,1.42389480880902E+018,Sat Aug 07 06:32:31 +0000 2021,someacheer,"RT @Thennavan_Pandi: #மங்களஇசை_கேட்டநாள்
🔥Trending... https://t.co/4A9mzViKUt",True,35,"Erode, India",Android,114,322,31842,Thennavan_Pandi
4138,1.42389478724603E+018,Sat Aug 07 06:32:26 +0000 2021,NorthTNVeerappa,"RT @ABIRAMI29802637: Let's celebrate
#மங்களஇசை_கேட்டநாள் https://t.co/LvScLjvXV2",True,199,"Chennai,India",Android,10053,1639,159537,ABIRAMI29802637
4139,1.42389472734303E+018,Sat Aug 07 06:32:12 +0000 2021,agricultural78,RT @pilot_of_rocket: #மங்களஇசை_கேட்டநாள்  trending ..!😂 https://t.co/2URdrqqI28,True,148,india,Android,2028,910,73149,pilot_of_rocket
4140,1.42389463419594E+018,Sat Aug 07 06:31:50 +0000 2021,RohithBjp,"RT @ABIRAMI29802637: Let's celebrate
#மங்களஇசை_கேட்டநாள் https://t.co/LvScLjvXV2",True,199,,Android,18,90,1552,ABIRAMI29802637
4141,1.42389461190314E+018,Sat Aug 07 06:31:44 +0000 2021,ArunKum25811276,RT @naanmathan: Common DP for #மங்களஇசை_கேட்டநாள் https://t.co/D3rujrsw8T,True,222,மதுரை ,Android,4,83,275,naanmathan
4142,1.42389452422126E+018,Sat Aug 07 06:31:23 +0000 2021,atqzahmd,"RT @Dee__cruzz: Let see what's #trending  Now
#மங்களஇசை_கேட்டநாள்

 Noooooooooooooooooo........ 
💥💥💥 https://t.co/Tz1CwycDxE",True,67,"Bengaluru South, Karnataka",e-ahmed,292,42,26940,Dee__cruzz
4143,1.42389434512037E+018,Sat Aug 07 06:30:41 +0000 2021,Thennavan_Pandi,"RT @Tamizhan_Neel: Upees today.. 🤣🤣

#மங்களஇசை_கேட்டநாள் https://t.co/KNAVSgsASF",True,146,"Madurai, Tamil Nadu ",Web App,29,149,151,Tamizhan_Neel
4144,1.4238943321307E+018,Sat Aug 07 06:30:38 +0000 2021,SubarajRaju,"RT @Beriyarist: அண்ண @savukku block பண்ணிட்டா spread this screenshot
#மங்களஇசை_கேட்டநாள் https://t.co/T6Z3755L8B",True,18,,Android,210,254,20145,Beriyarist
4145,1.42389429168905E+018,Sat Aug 07 06:30:28 +0000 2021,perungudi96,"RT @devaraj_r_: For non Tamil people can someone explain
why is #மங்களஇசை_கேட்டநாள் trending?",True,24,கொங்கு நாடு,Android,402,1498,1890,devaraj_r_
4146,1.42389428074192E+018,Sat Aug 07 06:30:25 +0000 2021,MrYashwanth8,"RT @ntknikaran: Vaiko explaining how Karunanidhi and Sonia were united in destroying the life of Tamils

#மங்களஇசை_கேட்டநாள் https://t.co/n…",True,315,,Android,162,348,13186,ntknikaran
4147,1.42389425366353E+018,Sat Aug 07 06:30:19 +0000 2021,RohithBjp,"RT @ntknikaran: Trending 😌❤️
#மங்களஇசை_கேட்டநாள் https://t.co/ktVhneWRCM",True,183,,Android,18,90,1552,ntknikaran
4148,1.42389411916058E+018,Sat Aug 07 06:29:47 +0000 2021,bennu161012,"RT @vivekbabu21: Tamils today
#மங்களஇசை_கேட்டநாள் https://t.co/B9bCRmMT0W",True,369, Whr Poor TeaWala never TOURED,Web App,78,27,13432,vivekbabu21
4149,1.4238940458107E+018,Sat Aug 07 06:29:29 +0000 2021,Seelan58780657,"RT @Tamil_AIADMK_45: Ready to tweets.... 🔥

#மங்களஇசை_கேட்டநாள் https://t.co/sScIVLqRSd",True,178,"Paris, France", iPhone,481,1995,7254,Tamil_AIADMK_45
4150,1.42389402404225E+018,Sat Aug 07 06:29:24 +0000 2021,Seelan58780657,"RT @itzz_iniyaa: #மங்களஇசை_கேட்டநாள்

 Lets celebrate the mode ✨✨✨

 https://t.co/xhjOVlEdwq",True,205,"Paris, France", iPhone,481,1995,7254,itzz_iniyaa
4151,1.4238940210937E+018,Sat Aug 07 06:29:23 +0000 2021,Thennavan_Pandi,"RT @SKumarPTM: 👌👍😅 Best ever for…
#மங்களஇசை_கேட்டநாள் https://t.co/N00FsUHxKA",True,20,"Madurai, Tamil Nadu ",Web App,29,149,151,SKumarPTM
4152,1.42389398796272E+018,Sat Aug 07 06:29:16 +0000 2021,someacheer,"RT @ME_TVR: #மங்களஇசை_கேட்டநாள்

 Lets celebrate the mode ✨✨✨ https://t.co/4ZdFpmdiAj",True,36,"Erode, India",Android,114,322,31842,ME_TVR
